folio	line_id	locus_type	lang	hand	illus	quire	para_start	para_end	line_words
f112r	f112r.12	P	B	3	S	T	0	0	dchedy qo otchedy chdy qokeey qotain oteedy oteey ror
f112r	f112r.13	P	B	3	S	T	0	0	sor aiin chdy ches qokeey okeey otaiin chcthy oteey dy
f112r	f112r.14	P	B	3	S	T	0	1	soarar al chey otaiin okeedy qokeey
f112r	f112r.15	P	B	3	S	T	1	0	poar alchar octhy otedy qokeedy okedy pchedy opamdy
f112r	f112r.16	P	B	3	S	T	0	0	solol she?dy shol qokeey qokeeey qokedain otain ar amchg
f112r	f112r.17	P	B	3	S	T	0	0	qoeeear she olkeear cheey qor cheo ral cheey qokey teey am
f112r	f112r.18	P	B	3	S	T	0	1	saiin al key chey dalchd aiin okal chody chedy cham
f112r	f112r.19	P	B	3	S	T	1	0	polchdy o l otal y raiin sheky qeey qokey qokeey qoky am
f112r	f112r.20	P	B	3	S	T	0	0	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody
f112r	f112r.21	P	B	3	S	T	0	0	sol keedy raiin chcthey okeedy qoteedy qeey rair al sy
f112r	f112r.22	P	B	3	S	T	0	1	daichy lchedy qoinal
f112r	f112r.23	P	B	3	S	T	1	0	qoain qoiin olcheedy dairiy teedy qopol chdy oteor octhdy otychey
f112r	f112r.24	P	B	3	S	T	0	0	cheeteey qokeeey lkeey okeedykey lkedy qokedy otedy otedy lo
f112r	f112r.25	P	B	3	S	T	0	0	tedain shedy ochor okchd ykedy kedy chor aiin cheety chcthy okey
f112r	f112r.26	P	B	3	S	T	0	1	tockhy chedy chedam
f112r	f112r.27	P	B	3	S	T	1	0	pcholkeedy okchoiiin aky opchedy kolfchdy opchedy lky shty
f112r	f112r.28	P	B	3	S	T	0	0	ysheedy sheokeedy qokeedy qokain oteedy chckhy ytchedy sharam
f112r	f112r.29	P	B	3	S	T	0	0	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy
f112r	f112r.30	P	B	3	S	T	0	1	tar ar cheokey okeody chol ol chedy qokedy cheom
f112r	f112r.31	P	B	3	S	T	1	0	pair al keolor okaiin otain oteey lchedy okeeor oteor karainy
f112r	f112r.32	P	B	3	S	T	0	0	sor ar al ar s alkeeor ol shedy okeechy qoiiin oteey ched alam
f112r	f112r.33	P	B	3	S	T	0	1	sarol okcheey cphedy shckhey okeeor chedy shdal
f112r	f112r.34	P	B	3	S	T	1	0	pair ar l shdar okechedy qokar aram qotedy araiin qokchdy opary
f112r	f112r.35	P	B	3	S	T	0	0	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy
f112r	f112r.36	P	B	3	S	T	0	1	sain ol checkhy olchain okeey olam
f112r	f112r.37	P	B	3	S	T	1	0	pam okaiin olkedy okedy okeey okeedy keedar otear shkear qoky
f112r	f112r.38	P	B	3	S	T	0	1	sar ain olkeear okeody qok?iin oteedy qokey okal okedy
f112r	f112r.39	P	B	3	S	T	1	0	polkeedy qopal otedy opal aiin okaiiin sheody yteokar ogom
f112r	f112r.40	P	B	3	S	T	0	0	sain okal lkeedy okar okchedy qokal keedy chkey oty oral
f112r	f112r.41	P	B	3	S	T	0	1	yshesy alain cheey okchey qokchy okchaiin ykeeor okeey ory
f112r	f112r.42	P	B	3	S	T	1	0	pol ar shedy qokaiin y okeedy qotal chody oteody araryteop
f112r	f112r.43	P	B	3	S	T	0	0	yteeo r aiin okar opor aiin ycheedy qeedar yteeey sheor oteeg
f112r	f112r.44	P	B	3	S	T	0	0	sar ain qokoekeeey yk ?koeechey okeeedy alair akcheey ar arody
f112r	f112r.45	P	B	3	S	T	0	1	yor aiin o keeey teey shkar oteeedyqokeey okeey okary oin yky
f112v	f112v.1	P	B	3	S	T	1	0	keeoal chool opal otalair y fcheol oteey qor eees am
f112v	f112v.2	P	B	3	S	T	0	0	oar oral okeeshy qokeey okain qokal okeol oty oraiin
f112v	f112v.3	P	B	3	S	T	0	0	qokeeor ar sheey or ar aiiin okeey l keeody sheedy qotam
f112v	f112v.4	P	B	3	S	T	0	0	shody qo oeeeody oteey qokeedy okeey qokeedy qoky am
f112v	f112v.5	P	B	3	S	T	0	0	sain aiiin okey daiin otal chear okedy okaiin cheeoldy
f112v	f112v.6	P	B	3	S	T	0	1	saiin ol oaiin okeeedy cheay
f112v	f112v.7	P	B	3	S	T	1	0	pcheokeey oeeeky qoteedy oees aiin oteor opchdar opary
f112v	f112v.8	P	B	3	S	T	0	0	ocheor okar aiiin otaiin okal okar otal kedy chekaiiin
f112v	f112v.9	P	B	3	S	T	0	0	soaiin ar aiin okaiin otaiin cheekain okchedy qokchdy
f112v	f112v.10	P	B	3	S	T	0	1	dain sheey okchedy oror
f112v	f112v.11	P	B	3	S	T	1	0	tchor aiin odeedy oteeey qokey lody chcfhy ochos aiin olky
f112v	f112v.12	P	B	3	S	T	0	0	daiin al olkeedain oteey sheeol qokeedy qochaiin oteey qoty
f112v	f112v.13	P	B	3	S	T	0	0	dcheoty oy otchedy chedy daiin chedal chedy qokaiin otam
f112v	f112v.14	P	B	3	S	T	0	1	sain air a@175; ykeedain qokeedy chedaiin aloin
f112v	f112v.15	P	B	3	S	T	1	0	pchodain okeedy qokeedy olkeedy qokain sheey qokedar aiin am
f112v	f112v.16	P	B	3	S	T	0	0	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly
f112v	f112v.17	P	B	3	S	T	0	0	daiin chear chedy chy keedy chdaiin cheedy qokain otaldal
f112v	f112v.18	P	B	3	S	T	0	0	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am
f112v	f112v.19	P	B	3	S	T	0	1	s arain ain al qoeeey qoteo ar aiiinol chalor
f112v	f112v.20	P	B	3	S	T	1	0	pchoraiin ar alchedy olkeedy qokedy qotaiin chocthedy saisal
f112v	f112v.21	P	B	3	S	T	0	0	saiin chekain cheol qoeedy chol keedy qokaiin shedy qokeol kain
f112v	f112v.22	P	B	3	S	T	0	1	soiin ol cheol chedy qokeey chetain
f112v	f112v.23	P	B	3	S	T	1	0	ycheol keeor olkeeey chedain ol cheedaiin sheedy qokeedy qotain
f112v	f112v.24	P	B	3	S	T	0	0	soiin or okain otchedy qokeedy eeedeeg ckhedy cheedaiin cheedy
f112v	f112v.25	P	B	3	S	T	0	0	pchdaiin shedy otaiin cheedy qokeeey l keeedy cheey lor eeedy qokeey
f112v	f112v.26	P	B	3	S	T	0	1	ychedal checkhey checkhy cheeol qokeedy qoteosam chos
f112v	f112v.27	P	B	3	S	T	1	0	pchodain aiin teeedy qoeey okeedy qokeear al okedal olkeedy qotedy
f112v	f112v.28	P	B	3	S	T	0	0	shey keedal aiin cheol keeeody qoiin ykeey qokeeey ykeey qoeey qokaim
f112v	f112v.29	P	B	3	S	T	0	1	sheey qoeekain ol kain alor chedal sheody
f112v	f112v.30	P	B	3	S	T	1	0	polor sheedy okeedey sal aiin sheedar okedy qopchedy dalkedy opchdy
f112v	f112v.31	P	B	3	S	T	0	1	tar aiin okeear oteody arar
f112v	f112v.32	P	B	3	S	T	1	0	tchedor shee keedy otedar checphey qopchedy qopcheey kar opcheeo r a
f112v	f112v.33	P	B	3	S	T	0	0	or cheeor okeedy qokedy qokeedy chedaiin okeeedy otaiin cheekey chol
f112v	f112v.34	P	B	3	S	T	0	0	saiin chedaiin checkhy lkeedy qokeedy chkaiin checkhol chdam
f112v	f112v.35	P	B	3	S	T	0	1	pched shedain qokaiin okees chedy checkhy
f112v	f112v.36	P	B	3	S	T	1	0	tchede okeey lky shedaiiin chdy qokeedy cheky lkedy qotedy raram
f112v	f112v.37	P	B	3	S	T	0	0	teedal sain ar otaiin shedy qokedaiin ar qokaiin chol kedy qokam
f112v	f112v.38	P	B	3	S	T	0	1	sa ar oiin okchey al chedy chol otaiin chedar lkain cheo dain
f112v	f112v.39	P	B	3	S	T	1	0	teodarody opcheed okaiin chaiin otam oteedy qoteey qotain chcthd
f112v	f112v.40	P	B	3	S	T	0	0	y cheol lchedy chckhy cheolchal shchy daiin cheolor okain chedy daiin
f112v	f112v.41	P	B	3	S	T	0	1	ykeedan checkhey oain chol
f112v	f112v.42	P	B	3	S	T	1	0	poly keedain she kchdy chotshe otechy qokchdy otaray shain qokedy
f112v	f112v.43	P	B	3	S	T	0	0	ooeeor oeeal olkeol al chol chl olchedy ykeedy chtal kar opchy famam
f112v	f112v.44	P	B	3	S	T	0	1	qokchal qokey qaiin otol teol okal otedar epalchdy alpchdy
f112v	f112v.45	P	B	3	S	T	1	0	ycheey chokeey okasal tchdy oteol chcthy alaiin char al kamdam
f112v	f112v.46	P	B	3	S	T	0	0	ykeey lor chaiin cheky chokain char am chey kain chdal okaiin daldy
f112v	f112v.47	P	B	3	S	T	0	1	? otar aig oaral alor aiiin olkaiin oty ary
f113r	f113r.1	P	B	3	S	T	1	0	pches@186;chy ypcheedy fchdy chetar qopchedaiin oteey oty lkchy chodain alar chedy
f113r	f113r.2	P	B	3	S	T	0	0	dar okeedy oteeody qokedy otchechy okeorl al keeos ched al ar chy ykolairol
f113r	f113r.3	P	B	3	S	T	0	1	shchs oal chs aiin oteeosy
f113r	f113r.4	P	B	3	S	T	1	0	kcheeos olkeedy shoaiin cheeody qokchedy chckhody qokedy qotaly lkar ar al om
f113r	f113r.5	P	B	3	S	T	0	0	ycheeckhy osaiin cheoar qokaiin chekal otar shos aiin chckhy chdo okol chedy chedy
f113r	f113r.6	P	B	3	S	T	0	0	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol
f113r	f113r.7	P	B	3	S	T	0	1	chos sheey qokchey sokal okeey char laiin olkain
f113r	f113r.8	P	B	3	S	T	1	0	pchosos cheoarkeeol qokeey lkchey qokar chos shey qopchy rchsy chykeor otal
f113r	f113r.9	P	B	3	S	T	0	1	dchos aiin oteey qokaiin cho okaiin cheodaiin aky le chody chotaiin
f113r	f113r.10	P	B	3	S	T	1	0	pcheody qokeody cheoar chy kcheeor ety sheody sheodaiin qoteoar otam otchedy qoty
f113r	f113r.11	P	B	3	S	T	0	0	daiin cholchey okecheey chokeo l sheo qoaiin shoo keeeol keody chor chor kal laram
f113r	f113r.12	P	B	3	S	T	0	1	y shoain qoeey qoaiin shol lkeeoar chodaiin otam chos aiin
f113r	f113r.13	P	B	3	S	T	1	0	polchor cheody qotedy lkeches l keeol lkcheol lkchedy kotchy lpchedy qopchedy ro
f113r	f113r.14	P	B	3	S	T	0	0	ycheo lkchey l chol oiiin qoksheoy qokcheody lcheo l kchedy chokchy okchdar al
f113r	f113r.15	P	B	3	S	T	0	1	chol chs s aiin chaiiin
f113r	f113r.16	P	B	3	S	T	1	0	pcheoor olkeedy qokeedy shdy qofchedy chcfhor chedy qokeeol por aiin chepchar
f113r	f113r.17	P	B	3	S	T	0	0	dor shar shol qokeey qok chol chedaiin qoky chokain chotar chokar char alom
f113r	f113r.18	P	B	3	S	T	0	0	ycheod cheoaiin chal olkaiin chkaiin cheeey lkeeo aiiin okeedy qokcheey rchedy
f113r	f113r.19	P	B	3	S	T	0	1	yhal cheeo rlaiin chckhey cheol
f113r	f113r.20	P	B	3	S	T	1	0	kshoraiin qokeeoar shoteol lklcheol qokar chdain cphoy chor aiin ckhydy
f113r	f113r.21	P	B	3	S	T	0	1	oiir shol shedair otchdy shokchy shaiiin shckhey lshor air okeody
f113r	f113r.22	P	B	3	S	T	1	0	tchoar sheeodaiin chkaiin otchod okchedy qokaiin chokain sheor qokchy qopam
f113r	f113r.23	P	B	3	S	T	0	0	ykeoeshy qokaiin chal kiin chckhey lkchey qokal chocthy lkchor lkchedy lkaiin
f113r	f113r.24	P	B	3	S	T	0	1	dair chor chopchey araiin or ral arody
f113r	f113r.25	P	B	3	S	T	1	0	pchedair shotedy qopchody chfchol kchdaiin chpchshdy rair shedy qokchey sairy
f113r	f113r.26	P	B	3	S	T	0	1	tol cheshy lkchedy lchod chal char lkeeody oteeo loaiin okeedy
f113r	f113r.27	P	B	3	S	T	1	0	tchol chol lsheol shor kcheey y raiin sheol tcheody tchey sheoky lpchedy qokam
f113r	f113r.28	P	B	3	S	T	0	0	sar al chal os akchy daiin cheeeo rain otain chol lcholkaiin cheokedy lodas
f113r	f113r.29	P	B	3	S	T	0	1	y sheeoaiin olkeeol chtchol kcheody lkchedy okaiin chal taiin oteedy
f113r	f113r.30	P	B	3	S	T	1	0	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy
f113r	f113r.31	P	B	3	S	T	0	0	ytaiin okaiin chear ckhar shal shckhy okain o ar chor cky chokain qoky
f113r	f113r.32	P	B	3	S	T	0	0	shodaiin shkaiin chcthal okshedy otal okaiin cphoal otain okaiin chedy qotal
f113r	f113r.33	P	B	3	S	T	0	1	ykeeor chear okain chear chockhy
f113r	f113r.34	P	B	3	S	T	1	0	palshsar lshdaiin otshsaiin shocfhy qopchear shkair qopchdy qoteedy rchedy ldy
f113r	f113r.35	P	B	3	S	T	0	0	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain
f113r	f113r.36	P	B	3	S	T	0	1	dcheey sheody shedain
f113r	f113r.37	P	B	3	S	T	1	0	tshedy qokaiin shedar sheocphy okchdy pcheody opchear opchedy lfchedy otal
f113r	f113r.38	P	B	3	S	T	0	1	daiin sheor qoteey daiin okchedy sheos aiin
f113r	f113r.39	P	B	3	S	T	1	0	pcheockhy l kchey qofsheeey lkeody kcheodaiin por shed qopoeey pokeey rair aly
f113r	f113r.40	P	B	3	S	T	0	0	tarar cheey cheokeol chcheey cthes aiin ctheey ctharad shee qo tchey taram
f113r	f113r.41	P	B	3	S	T	0	1	dsheo oin okaiin cheey taiin lkeechey okain sheey qoees okeeody
f113r	f113r.42	P	B	3	S	T	1	0	pcheodaiin sholkeechy ar alkar otchedy cheol tcheor qokchedy pchor aral
f113r	f113r.43	P	B	3	S	T	0	0	ykcheor sheeod lkar ar al s aiin cheeey ol chedy lchey lkar am chedam
f113r	f113r.44	P	B	3	S	T	0	1	cheeky lkedy chedy lkaiin
f113r	f113r.45	P	B	3	S	T	1	0	tchodairos or chey qotaiin opchey chtaiir shedy qotor sheol qotody tedy
f113r	f113r.46	P	B	3	S	T	0	0	oaiin cheokeeas lkaiin chkal kar cheeody qokeeody qokeey chos araiinol
f113r	f113r.47	P	B	3	S	T	0	0	y sheol keechey cholkeedy qokaiin chedal l kches ar okain qokaiin oram
f113r	f113r.48	P	B	3	S	T	0	0	tcho arorshy qokaiin shey chy sheolkchy qokeol kaiin checkhy ralchs
f113r	f113r.49	P	B	3	S	T	0	0	sain cheeey cheo kcheey qokeey lkeeey okeeey lkchey lcho r aiin otain al
f113r	f113r.50	P	B	3	S	T	0	0	tchedy okeey cheeos lkaiin chey otain cheeody qokeeody okaiin oteedy
f113r	f113r.51	P	B	3	S	T	0	1	ykeeol qokaiin olkal airody okaiin okalal loary
f113v	f113v.1	P	B	3	S	T	1	0	folorarom otchey qotar air otair opchedy qokeedody chey keeoy rol lkar chsom oky
f113v	f113v.2	P	B	3	S	T	0	0	teoar ain qotar ycheey otaiir otaiin okchy lkchdy oteol ar al ar aiin okal cheyor
f113v	f113v.3	P	B	3	S	T	0	1	sar aiin chotar okeeodar qokain olol olam
f113v	f113v.4	P	B	3	S	T	1	0	fchoctheody keeodar oteedy rchedy qokechy otcher oparaiin oteody otaiin otl aroshy
f113v	f113v.5	P	B	3	S	T	0	0	dcheos otaiin otedy otodaiin qokeey rcheey qoeear oteedy qokeedy otedar ar ot otees al
f113v	f113v.6	P	B	3	S	T	0	1	tcheolchy lcheol chockhy cheoda?daiin
f113v	f113v.7	P	B	3	S	T	1	0	fcheshd teody lkeeody oteedy lchealaim shockhol opchedy qotaiin otar ar al oteal
f113v	f113v.8	P	B	3	S	T	0	0	ycheody qokeeor choltar olkam chokam odal sheckhy qokchedy otor otar toky
f113v	f113v.9	P	B	3	S	T	0	1	dair ar okaiin chokaiin checkhol cholkaiin olchy
f113v	f113v.10	P	B	3	S	T	1	0	polaiin oteol otedyar aral kedy qokeedy olar aiin kchey dal otor ar opchey ro
f113v	f113v.11	P	B	3	S	T	0	0	orsheor oteeo cheey olkeey otal chotair otar qotar okar oko lkedal ram
f113v	f113v.12	P	B	3	S	T	0	1	solchedy otsheody arl olchey oror
f113v	f113v.13	P	B	3	S	T	1	0	poraiin otar ar okol shedy qokchedy otchdy qotor qoteedar roral fchee llor
f113v	f113v.14	P	B	3	S	T	0	0	dar al sheey qotaiin chor cthol okeshos olchedy qokaiin okal o kaiin olo
f113v	f113v.15	P	B	3	S	T	0	0	@187;ar ar okeey oeky otcheedaiin ol tchdy pcheol kcheor @206;aiin cheey qokaram
f113v	f113v.16	P	B	3	S	T	0	0	daiin chl l keey lkaiin chdain qokain eor okalchedy qokar olkam ar
f113v	f113v.17	P	B	3	S	T	0	1	saraiin shedy lcheey olkar okaiin cthororaiin yteeeor
f113v	f113v.18	P	B	3	S	T	1	0	pychdar chckhedy otshedy tcheepchey lky lkches qokody lkeshdy fchocthor opam
f113v	f113v.19	P	B	3	S	T	0	0	daiin qokeeody qokar okaiin qokaiin okar checthy okal ched lchal qckham
f113v	f113v.20	P	B	3	S	T	0	1	lkaiin chy chody otchar ar otary ol aiin
f113v	f113v.21	P	B	3	S	T	1	0	polaiin otar qotain chtol tarol cheol kaiin chp kcheos okar aar lo
f113v	f113v.22	P	B	3	S	T	0	0	okaiin okaiin cheeky raiin olal okaiin cheody okaiin okaiin otar aly
f113v	f113v.23	P	B	3	S	T	0	0	ykaiin al kar okain qokaiin chakair okar al cheody qokor otal lkl lol
f113v	f113v.24	P	B	3	S	T	0	1	olkeey lcheey loar cheos
f113v	f113v.25	P	B	3	S	T	1	0	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam
f113v	f113v.26	P	B	3	S	T	0	0	okiin al keechy qoteeol otar ar otchey otaiin al otaiin otol qotody loty
f113v	f113v.27	P	B	3	S	T	0	1	y cheeo l cheeo alkeedy
f113v	f113v.28	P	B	3	S	T	1	0	paiir oteey l kaiin oox arash eey cphedy opcheody okalchdy qotol oky
f113v	f113v.29	P	B	3	S	T	0	0	ykeeol chedy qokeey olkeeey okaiin a r cthey okaiin al lor air aralg
f113v	f113v.30	P	B	3	S	T	0	0	ysheey qoeey or aiiin okeeo l otain ar ol okaiiin aiin shody otcham
f113v	f113v.31	P	B	3	S	T	0	0	daiiin cheol teeoar shek lchedy okaiin chckhaiin otaiin otaiin araral
f113v	f113v.32	P	B	3	S	T	0	1	sheo l keey qokain char ar olar aiiin okar
f113v	f113v.33	P	B	3	S	T	1	0	polsairy oteo qokeedy qokaiin okal qofcheol qokaiin opalor lkch ofchr
f113v	f113v.34	P	B	3	S	T	0	0	daiin cheaiin okchey cheky qokain otecheedy qokaiin chckhey chearam
f113v	f113v.35	P	B	3	S	T	0	1	qokaiin air lo r chedy otain
f113v	f113v.36	P	B	3	S	T	1	0	ofaral olkaiin okar okeeedy tshedy qokeedy otchey p chedy tsho lteam
f113v	f113v.37	P	B	3	S	T	0	1	qol aiin olaiin oteeey lchedy qokair y daiin
f113v	f113v.38	P	B	3	S	T	1	0	pcholky otar airol okeedy chokor sheedy oteey teear otorsheey qoteal
f113v	f113v.39	P	B	3	S	T	0	0	osheol cheol ar aloiiin oteeey otain chekey qokain chcthy qotam lr
f113v	f113v.40	P	B	3	S	T	0	0	oraiin cheor alkain oteey ar aiin otaiin okeey lkeeedy qo oeeey aiin
f113v	f113v.41	P	B	3	S	T	0	1	dair aiin okain a r aiin cheody
f113v	f113v.42	P	B	3	S	T	1	0	pol keeo dy qoeees aiin or aiin oteol fchedy otchey dar otakeol ol
f113v	f113v.43	P	B	3	S	T	0	0	ycheo l keey lkeees or aiin otaiin chkain olar olchedy qok aiinos
f113v	f113v.44	P	B	3	S	T	0	1	daiin cheal otain okar otaiin oloiin
f113v	f113v.45	P	B	3	S	T	1	0	polaiin arol shear okeeeody ls ar lkeey opchedy qokchdy ota aram
f113v	f113v.46	P	B	3	S	T	0	1	o lkaiin cheey lain al cheey
f113v	f113v.47	P	B	3	S	T	1	0	polaiin ksheeol lkaiin tair shey qotain ar akal shey qopchedy ldy
f113v	f113v.48	P	B	3	S	T	0	0	y cheol cheey qol lsheedy qokaiin chedy kain qokeeedy lkaiin okal dy
f113v	f113v.49	P	B	3	S	T	0	1	yshey teeo oteedy qokeey otaiin olaiin cheokain lkeey ltal keedy
f114r	f114r.1	P	B	3	S	T	1	0	tchedol dairor pcheos ytaiin otody yteeed oteeodl o@188;aiin okarol
f114r	f114r.2	P	B	3	S	T	0	0	deedar qoteeddy dair o kedy okoeey r aiin oor cheed ol keeed lkeeedam
f114r	f114r.3	P	B	3	S	T	0	1	ycheod
f114r	f114r.4	P	B	3	S	T	1	0	fdeechdy opchedaiin ypchedy odaly chedy qop cheokaiin shedy podair ochedal
f114r	f114r.5	P	B	3	S	T	0	0	loiin chedy qokaiin chdy daiin dchd?s eedol chdol kchedy cho kaiin chdy
f114r	f114r.6	P	B	3	S	T	0	0	qoeedy okchedy doiiin chedy daiin ykeedy okeeedy chedol chdaiin ykar dary
f114r	f114r.7	P	B	3	S	T	0	1	cheol dchedy dkchs aiin chdedy qodaiin okchedaiin chain
f114r	f114r.8	P	B	3	S	T	1	0	fchey dam okchedam qokeedaiin otairar okchedy otaiin opcheol ofchedaiir ocphy
f114r	f114r.9	P	B	3	S	T	0	0	dcheod qodaiin daiin chey kal dody chdairod okchdy chody daiin dar oarorold
f114r	f114r.10	P	B	3	S	T	0	1	qokeedy chdodaiin qoedeey chdaiin chedalos
f114r	f114r.11	P	B	3	S	T	1	0	dalchy kolky qoedaiin dolor shedy qokchdy ofchedy tolpchy doiiin chocfhdy opailo
f114r	f114r.12	P	B	3	S	T	0	0	ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okam
f114r	f114r.13	P	B	3	S	T	0	1	qokchedy daiin octhdy
f114r	f114r.14	P	B	3	S	T	1	0	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary
f114r	f114r.15	P	B	3	S	T	0	0	qoedy otair otar okod chodar y dal oeedy qokolkchdy dalol y qokaiin ched al
f114r	f114r.16	P	B	3	S	T	0	0	cheoal sheedo l kol dair dair chdair cheoty otal cheo dair chekar otol chedy
f114r	f114r.17	P	B	3	S	T	0	0	qokeedain cheedy qokey qokeeodaiin daiin oeted akaiin otchedy qokchedy chckhd
f114r	f114r.18	P	B	3	S	T	0	1	lcheos okar y cheodeeey qoeeody qodaiin daildain
f114r	f114r.19	P	B	3	S	T	1	0	pairody shedar qopchdy dchedy dol qopchedy daiin ofchedaiin chodaiin opair dar oty
f114r	f114r.20	P	B	3	S	T	0	0	sair chedaiin dalchdy daiidy olchedy chedaiin oteedy qoted aiin otar otedy do rol
f114r	f114r.21	P	B	3	S	T	0	1	lcheey lchedo lcheo dkair
f114r	f114r.22	P	B	3	S	T	1	0	tchedair shodaiin dair kchedy qopchdy chdy pdaiin qokair olchdy rodeedy qedy
f114r	f114r.23	P	B	3	S	T	0	1	or cheo al taiin qokedaiin oeain al s ain ches
f114r	f114r.24	P	B	3	S	T	1	0	tchedaiin oldal chor chpcheey chcphey cphochy chos aiir chty chopo sair cphy dair
f114r	f114r.25	P	B	3	S	T	0	0	oaiil chey qokeedy chedy qoeey qokodaiin cheey kais aiy okol aiir otair or airy
f114r	f114r.26	P	B	3	S	T	0	0	ycheeodaiin olkaiir qokaiin chodaiin okar olkaiin okaiin cheody airoy olam
f114r	f114r.27	P	B	3	S	T	0	1	cheeo daiin sheedy qodaiin ksam chodal olchedy
f114r	f114r.28	P	B	3	S	T	1	0	pchedairs oeail chotar qokeedair olkaiin opdaiin otoldair chdy tedair aiir aim
f114r	f114r.29	P	B	3	S	T	0	0	chol oeedy keedy cheey cheodeey keedeedy daiiin ald air ar shol chedy otchedy qoty
f114r	f114r.30	P	B	3	S	T	0	0	y chedar okeedy lkeedy aiin oeedaiin qoaiin ykedy okair olkeedy qoain ain okeey ram
f114r	f114r.31	P	B	3	S	T	0	1	sair aiin cheedain okaiin otedy qokeedain orain
f114r	f114r.32	P	B	3	S	T	1	0	tcheodaiin chaiin qokaiin otaiin otalkain otchedain qotcho chdy dair qotar
f114r	f114r.33	P	B	3	S	T	0	0	daiin oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo dal chedy
f114r	f114r.34	P	B	3	S	T	0	1	ytain o l kaiin y kar chdar alkam
f114r	f114r.35	P	B	3	S	T	1	0	pcheos air oy sheo qokey sheekas oar ytched lked o kchdar otal kar
f114r	f114r.36	P	B	3	S	T	0	0	ychedar ady otar ain ykeodaiin qoeedaiin qokal sain otchedy qokar
f114r	f114r.37	P	B	3	S	T	0	0	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin
f114r	f114r.38	P	B	3	S	T	0	1	qoeedy qokchedy cheey raiin ar ain aiin al chol?
f114r	f114r.39	P	B	3	S	T	1	0	todaiin cheoltchedaiin daiin okar qoeedain qcho oeda? opchedy qetchar
f114r	f114r.40	P	B	3	S	T	0	0	yteedy qotey qoedaiin qokchedy teedy qoteeedy qotar otees chos otchdy
f114r	f114r.41	P	B	3	S	T	0	1	oshey daiin sheody qoty cheey taiin qokaiin qokeeedy oqotaiiin o qoeeosain
f114r	f114r.42	P	B	3	S	T	1	0	poedair qotol qodaiin otaiin qotar qotchey qotaiin cheopy qopaiin cheody
f114r	f114r.43	P	B	3	S	T	0	0	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain
f114r	f114r.44	P	B	3	S	T	0	0	ydaiin chedy qoal cheey qokair okeedy chotal chol okain ar da? opaiin
f114r	f114r.45	P	B	3	S	T	0	1	dain ched chodaiin otain chdar chedy chocthy
f114v	f114v.1	P	B	3	S	T	1	0	pchdol dar chedain chodalr fcheey dchedy qocphdy otdady qotedar daiin
f114v	f114v.2	P	B	3	S	T	0	0	dshedal qoteody choddy otol chedal otain chedol chedain shedy qotched dl
f114v	f114v.3	P	B	3	S	T	0	0	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdaiin dal
f114v	f114v.4	P	B	3	S	T	0	0	qokedy cheocthedy qoted qotedol chedar qotedy okeedy daiin chedaiin oky
f114v	f114v.5	P	B	3	S	T	0	1	chedy qokeedy okaly cheedain shedy
f114v	f114v.6	P	B	3	S	T	1	0	tedcheo cheo cthedy qotchedy qotaiin opchedy shedy qepoepy chedar dairy
f114v	f114v.7	P	B	3	S	T	0	1	ytedshedy otaiin cheedar cheey s aiin chedky chedaiin shod chokchedy
f114v	f114v.8	P	B	3	S	T	1	0	pchedchdy qoteedy qokedain chdaiin qokedy chedain qoeedy qotey qotaiin
f114v	f114v.9	P	B	3	S	T	0	0	soes oeeos aiin olkeey keol qotcheedy qockhed skaiin sheedy qotal chedy
f114v	f114v.10	P	B	3	S	T	0	1	olkees chedaiin qotaiin olchedaiin chedain dain chcthdy
f114v	f114v.11	P	B	3	S	T	1	0	tchedy qotaiin chdy qotedy tedaiin chepched otol shedain pol otam
f114v	f114v.12	P	B	3	S	T	0	0	ochedy choaiin ch chedal daiin ytar otchedy qotaiin dain dar yog
f114v	f114v.13	P	B	3	S	T	0	1	sheedy qoteeo s oiiin chcthain
f114v	f114v.14	P	B	3	S	T	1	0	tsheodar cheo ckhor qopchedy qopchedy qokchedy shody qotaiin ofcheds
f114v	f114v.15	P	B	3	S	T	0	0	ochedain chedy okal chaiin qokod qokol cheedy qotody cheol kchedy ldy
f114v	f114v.16	P	B	3	S	T	0	0	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam
f114v	f114v.17	P	B	3	S	T	0	1	sheoal chos oaiir alchedy chcphedy okary
